grasp
Frame 0
301.366		193.259		3972		2		0
300.567		163.339		3919		2		0
299.703		133.13		3961		2		0
300.489		117.929		3858		2		0
283.881		144.509		3965		2		0
278.59		170.919		4028		1		0
281.659		197.924		3979		1		0
283.259		204.214		3961		1		0
317.047		144.756		3953		2		0
323.199		170.914		4008		1		0
322.294		197.061		3972		1		0
319.087		203.121		3952		1		0
293.99		193.572		3979		2		0
295.179		228.769		4154		2		0
295.825		257.715		4199		2		0
300.034		266.593		0		2		0
308.77		192.945		3954		2		0
309.624		226.953		4112		2		0
304.101		261.744		4186		2		0
310.236		269.459		4128		2		0
299.922		140.711		3947		2		0
284.027		211.089		3972		2		0
280.083		205.749		3973		2		0
318.399		210.401		3947		2		0
321		205.715		3940		2		0
Frame 1
301.367		193.258		3956		2		0
300.561		163.338		3921		2		0
299.687		133.13		3957		2		0
300.464		117.909		3840		2		0
283.869		144.491		3960		2		0
278.602		170.959		4035		1		0
281.65		197.896		3967		1		0
283.409		203.984		3962		1		0
317.02		144.748		3943		2		0
323.136		170.687		4004		1		0
322.294		197.063		3977		1		0
319.296		203.048		3949		1		0
293.993		193.576		3968		2		0
295.22		228.698		4131		2		0
295.757		258.775		4198		1		0
300.451		267.255		0		2		0
308.772		192.935		3965		2		0
309.652		226.777		4113		2		0
304.104		261.722		4198		2		0
310.066		269.41		4117		2		0
299.908		140.711		3944		2		0
284		211.167		3967		2		0
280.24		204.595		4003		2		0
319.799		209.401		3950		2		0
321.517		205.392		3935		2		0
Frame 2
301.358		193.284		3956		2		0
300.541		163.352		3920		2		0
299.664		133.132		3957		2		0
300.457		117.911		3871		2		0
283.868		144.489		3972		2		0
278.598		170.954		4030		1		0
281.643		197.91		3978		1		0
283.348		203.966		3965		1		0
317.009		144.745		3945		2		0
323.016		170.997		4014		1		0
322.367		196.996		3963		1		0
319.182		203.063		3953		1		0
293.982		193.631		3967		2		0
295.206		228.714		4128		2		0
296.234		259.58		4205		1		0
300.741		267.865		0		2		0
308.765		192.944		3959		2		0
309.696		227		4105		2		0
304.222		261.633		4198		2		0
310.194		269.286		4133		2		0
299.886		140.716		3940		2		0
283.499		211.334		3972		2		0
279.94		203.644		3993		2		0
319.2		209.601		3949		2		0
321.556		206.11		3937		2		0
Frame 3
301.357		193.291		3940		2		0
300.541		163.368		3917		2		0
299.672		133.16		3957		2		0
300.443		118.027		3851		2		0
283.861		144.511		3973		2		0
278.612		170.76		4020		1		0
281.627		197.897		3966		1		0
283.529		203.901		3957		1		0
317.019		144.744		3948		2		0
323.008		170.999		4008		1		0
322.314		196.979		3975		1		0
319.28		202.872		3942		1		0
293.982		193.631		3975		2		0
295.203		228.862		4139		2		0
296.395		259.782		4185		1		0
298.908		268.449		4190		2		0
308.763		192.963		3965		2		0
309.565		227.225		4119		2		0
303.886		261.846		4203		2		0
310.241		269.408		4119		2		0
299.891		140.741		3945		2		0
284.779		210.445		3957		2		0
279.999		203.56		3997		2		0
318.825		210.186		3957		2		0
321.454		206.091		3946		2		0
Frame 4
301.366		193.289		3970		2		0
300.56		163.374		3923		2		0
299.724		133.182		3958		2		0
300.429		118.091		3839		2		0
283.857		144.505		3964		2		0
278.624		170.721		4032		1		0
281.546		197.904		3971		1		0
283.207		204.078		3944		1		0
317.011		144.745		3950		2		0
323.008		170.982		4010		1		0
322.278		196.965		3972		1		0
319.1		203.382		3938		1		0
293.99		193.632		3977		2		0
295.208		228.859		4126		2		0
295.367		259.527		4173		2		0
299.474		268.29		0		2		0
308.774		192.958		3964		2		0
309.612		227.338		4125		2		0
304.075		261.769		4206		2		0
310.212		269.522		4121		2		0
299.932		140.758		3941		2		0
284		211.167		3973		2		0
280.399		205.802		3963		2		0
318		210.5		3948		2		0
321		204		3946		2		0
Frame 5
301.343		193.287		3956		2		0
300.553		163.384		3922		2		0
299.739		133.215		3963		2		0
300.421		118.111		3859		2		0
283.841		144.504		3964		2		0
278.629		170.723		4034		1		0
281.584		197.893		3963		1		0
283.508		204.021		3958		1		0
317.012		144.749		3944		2		0
323.002		170.948		4005		1		0
322.283		196.949		3966		1		0
319.207		203.077		3947		1		0
293.962		193.62		3982		2		0
295.244		229.181		4141		2		0
297.773		258.242		4193		2		0
299.309		267.97		0		2		0
308.753		192.963		3962		2		0
309.834		226.391		4118		2		0
304.145		261.628		4190		2		0
310.12		269.484		4122		2		0
299.94		140.783		3947		2		0
283.871		211.263		3980		2		0
279.845		204.23		4002		2		0
319.499		209.501		3948		2		0
321.455		205.821		3935		2		0
Frame 6
301.342		193.285		3961		2		0
300.553		163.385		3922		2		0
299.744		133.221		3960		2		0
300.426		118.12		3847		2		0
283.843		144.512		3965		2		0
278.637		170.731		4024		1		0
281.589		197.906		3962		1		0
283.643		203.822		3965		1		0
316.973		144.756		3950		2		0
323.01		170.944		4005		1		0
322.289		196.949		3969		1		0
319.296		203.036		3947		1		0
293.956		193.609		3975		2		0
295.23		228.961		4146		2		0
296.677		258.317		4196		2		0
299.88		267.594		0		2		0
308.754		192.967		3968		2		0
309.388		228.852		4118		2		0
304.136		261.654		4182		2		0
309.322		270.068		4134		2		0
299.943		140.788		3945		2		0
284.498		210.501		3963		2		0
280.276		203.058		3981		2		0
319.2		209.601		3955		2		0
321.666		205.668		3938		2		0
Frame 7
301.343		193.284		3956		2		0
300.551		163.391		3918		2		0
299.734		133.247		3955		2		0
300.422		118.207		3850		2		0
283.838		144.504		3961		2		0
278.639		170.731		4019		1		0
281.62		197.935		3963		1		0
283.687		203.789		3956		1		0
316.966		144.758		3953		2		0
323.015		171.093		4009		1		0
322.462		196.178		3979		1		0
319.069		202.977		3935		1		0
293.959		193.612		3969		2		0
295.218		228.956		4143		2		0
296.378		258.218		4197		2		0
299.47		267.513		0		2		0
308.753		192.957		3965		2		0
309.39		228.754		4122		2		0
304.172		261.632		4199		2		0
310.228		269.437		4138		2		0
299.936		140.808		3942		2		0
284.5		210.501		3965		2		0
280.598		205.147		3974		2		0
319.8		209.4		3951		2		0
321.451		205.755		3931		2		0
Frame 8
301.333		193.286		3963		2		0
300.536		163.406		3921		2		0
299.721		133.275		3964		2		0
300.44		118.259		3848		2		0
283.836		144.502		3966		2		0
278.635		170.731		4028		1		0
281.619		197.94		3965		1		0
283.372		203.636		3953		1		0
316.966		144.76		3951		2		0
323.03		171.089		4001		1		0
322.48		195.999		3979		1		0
319.01		202.865		3949		1		0
293.954		193.617		3976		2		0
295.079		228.824		4120		2		0
295.894		258.224		4177		2		0
299.605		267.305		0		2		0
308.739		192.957		3955		2		0
309.436		228.604		4126		2		0
303.936		261.209		4215		2		0
309.897		269.114		4139		2		0
299.922		140.833		3949		2		0
284.779		210.445		3958		2		0
280.435		204.657		3985		2		0
319.199		209.601		3953		2		0
321.5		206.502		3944		2		0
Frame 9
301.319		193.301		3972		2		0
300.532		163.421		3921		2		0
299.73		133.289		3953		2		0
300.442		118.264		3839		2		0
283.839		144.498		3967		2		0
278.617		170.723		4023		1		0
281.624		198.005		3973		1		0
283.386		204.248		3947		1		0
316.972		144.773		3947		2		0
322.955		170.901		4023		1		0
322.43		196.196		3987		1		0
319.263		202.848		3956		1		0
293.94		193.627		3980		2		0
295.054		228.805		4138		2		0
295.78		258.121		4189		2		0
299.583		267.16		0		2		0
308.725		192.979		3970		2		0
309.546		228.361		4136		2		0
304.05		261.389		4182		2		0
310.297		269.087		4130		2		0
299.928		140.847		3935		2		0
284.5		211.333		3953		2		0
281.283		206.86		3969		2		0
319.8		209.4		3951		2		0
321.75		204.996		3948		2		0
Frame 10
301.329		193.298		3977		2		0
300.533		163.426		3925		2		0
299.726		133.302		3953		2		0
300.448		118.292		3852		2		0
283.836		144.507		3964		2		0
278.645		170.626		4045		1		0
281.643		197.98		3970		1		0
283.403		204.044		3951		1		0
316.966		144.78		3952		2		0
322.962		170.899		4023		1		0
322.404		196.289		3974		1		0
319.353		203.165		3953		1		0
293.947		193.628		3968		2		0
295.052		228.842		4140		2		0
295.413		258.243		4188		2		0
299.567		267.086		4205		2		0
308.738		192.968		3978		2		0
309.122		227.48		4120		2		0
304.134		261.394		4202		2		0
309.263		269.642		4137		2		0
299.925		140.858		3950		2		0
284.494		210.52		3966		2		0
280.271		206.636		3975		2		0
319.262		209.684		3967		2		0
321.673		205.905		3946		2		0
Frame 11
301.284		193.326		3971		2		0
300.526		163.436		3920		2		0
299.74		133.307		3957		2		0
300.435		118.41		3838		2		0
283.82		144.534		3958		2		0
278.637		170.663		4026		1		0
281.644		197.963		3976		1		0
283.53		203.682		3953		1		0
316.935		144.776		3948		2		0
322.975		170.909		4036		1		0
322.395		196.52		3972		1		0
319.149		202.546		3956		1		0
293.905		193.669		3966		2		0
294.874		228.523		4144		2		0
295.407		257.628		4202		2		0
299.606		266.527		4213		2		0
308.688		192.985		3968		2		0
309.263		227.709		4129		2		0
304.236		261.394		4191		2		0
310.041		269.299		4119		2		0
299.932		140.864		3953		2		0
284.285		210.43		3950		2		0
280.447		203.749		3979		2		0
319.499		209.501		3959		2		0
321.529		205.651		3930		2		0
Frame 12
301.283		193.323		3954		2		0
300.519		163.431		3921		2		0
299.721		133.293		3957		2		0
300.425		118.394		3843		2		0
283.807		144.519		3959		2		0
278.636		170.719		4034		1		0
281.604		198.005		3967		1		0
283.444		203.751		3951		1		0
316.907		144.791		3952		2		0
323.113		171.219		4004		1		0
322.37		196.652		3970		1		0
319.186		202.869		3952		1		0
293.905		193.668		3970		2		0
294.917		228.722		4125		2		0
295.406		257.778		4202		2		0
299.667		266.646		4238		2		0
308.684		192.976		3962		2		0
309.27		227.69		4126		2		0
304.082		261.559		4191		2		0
309.967		269.446		4121		2		0
299.917		140.853		3941		2		0
283.999		210.501		3968		2		0
281.122		206.126		3966		2		0
318.75		210.251		3954		2		0
321.4		204.499		3941		2		0
Frame 13
301.254		193.316		3967		2		0
300.498		163.437		3924		2		0
299.71		133.303		3968		2		0
300.428		118.442		3854		2		0
283.793		144.525		3962		2		0
278.621		170.753		4037		1		0
281.621		197.975		3964		1		0
283.675		203.836		3960		1		0
316.899		144.806		3942		2		0
323.124		171.212		4011		1		0
322.299		196.696		3975		1		0
319.123		203.031		3955		1		0
293.871		193.648		3974		2		0
295.045		228.795		4139		2		0
294.527		256.189		4182		1		0
299.375		266.158		0		2		0
308.647		192.981		3959		2		0
309.255		227.727		4128		2		0
304.001		261.357		4205		2		0
310.031		269.143		4121		2		0
299.904		140.863		3940		2		0
284.188		211.255		3974		2		0
280.799		206.301		3966		2		0
318.799		210.401		3968		2		0
321.484		205.521		3943		2		0
Frame 14
301.254		193.315		3971		2		0
300.492		163.44		3926		2		0
299.697		133.314		3956		2		0
300.446		118.449		3849		2		0
283.796		144.528		3965		2		0
278.612		170.771		4023		1		0
281.606		198.042		3967		1		0
283.327		203.84		3960		1		0
316.886		144.814		3946		2		0
323.061		171.147		4012		1		0
322.314		196.686		3975		1		0
319.185		203.072		3945		1		0
293.872		193.643		3976		2		0
294.859		228.469		4137		2		0
295.315		257.115		4191		2		0
299.469		266.041		0		2		0
308.646		192.983		3962		2		0
309.246		227.181		4120		2		0
303.87		261.398		4202		2		0
310.167		268.971		4135		2		0
299.893		140.872		3947		2		0
284.221		210.556		3963		2		0
279.72		203.722		3993		2		0
318.749		210.251		3962		2		0
321.455		206.088		3943		2		0
Frame 15
301.203		193.298		3953		2		0
300.486		163.437		3924		2		0
299.707		133.313		3952		2		0
300.444		118.45		3836		2		0
283.788		144.526		3969		2		0
278.608		170.779		4025		1		0
281.589		198.046		3968		1		0
283.273		203.992		3951		1		0
316.876		144.813		3950		2		0
322.871		170.914		4020		1		0
322.31		196.688		3976		1		0
319.163		202.895		3948		1		0
293.799		193.609		3973		2		0
294.944		228.539		4128		2		0
295.252		257.626		4193		2		0
299.82		266.34		0		2		0
308.614		192.977		3968		2		0
309.567		226.508		4114		2		0
303.874		261.361		4195		2		0
310.371		268.756		4128		2		0
299.896		140.871		3940		2		0
283.5		211.333		3963		2		0
280.213		203.954		3987		2		0
319.2		209.601		3954		2		0
321.501		205.792		3938		2		0
Frame 16
301.23		193.293		3956		2		0
300.505		163.448		3925		2		0
299.739		133.344		3958		2		0
300.461		118.437		3842		2		0
283.782		144.528		3959		2		0
278.525		170.522		4032		1		0
281.563		198.094		3975		1		0
283.227		203.821		3960		1		0
316.857		144.793		3949		2		0
322.816		170.744		4022		1		0
322.307		196.727		3975		1		0
319.038		203.032		3943		1		0
293.839		193.615		3974		2		0
295.025		228.465		4139		2		0
295.345		257.611		4217		2		0
299.854		266.336		4208		2		0
308.635		192.963		3960		2		0
309.576		226.497		4108		2		0
303.896		261.387		4198		2		0
310.383		268.833		4136		2		0
299.925		140.896		3945		2		0
284.002		210.501		3956		2		0
280.247		204.213		3970		2		0
318.75		210.25		3956		2		0
321.5		206.501		3939		2		0
Frame 17
301.243		193.291		3957		2		0
300.505		163.449		3913		2		0
299.722		133.355		3946		2		0
300.458		118.443		3853		2		0
283.774		144.515		3961		2		0
278.556		170.417		4023		1		0
281.512		198.013		3967		1		0
283.17		204.298		3948		1		0
316.848		144.79		3944		2		0
322.753		170.819		4010		1		0
322.311		196.794		3973		1		0
319.143		202.967		3943		1		0
293.855		193.616		3980		2		0
295.024		228.579		4121		2		0
297.35		258.16		4202		2		0
299.543		267.551		0		2		0
308.649		192.958		3965		2		0
309.259		229.433		4115		2		0
303.982		261.432		4224		2		0
310.516		268.762		4132		2		0
299.914		140.904		3946		2		0
284.049		211.037		3971		2		0
279.645		204.061		3989		2		0
318.778		210.223		3961		2		0
321.501		205.825		3938		2		0
Frame 18
301.243		193.292		3953		2		0
300.498		163.446		3924		2		0
299.709		133.34		3958		2		0
